window_id,dataset_name,danger_label,motion_description,x_mean,x_std,x_min,x_max,x_range,x_median,x_iqr,x_rms,y_mean,y_std,y_min,y_max,y_range,y_median,y_iqr,y_rms,z_mean,z_std,z_min,z_max,z_range,z_median,z_iqr,z_rms,mag_mean,mag_std,mag_min,mag_max,mag_range,mag_median,mag_iqr,mag_rms,xy_corr,xz_corr,yz_corr
0,lowheight_free_fall,1,DANGER — Lowheight Free Fall,0.02789892628218664,0.5491429870327043,-3.018967,4.4108796,7.4298466,0.0050017084,0.27848961375000003,0.54985122560098,0.08902102377233331,0.644707408593864,-6.436556,3.2861376,9.7226936,-0.0059194528,0.432131536,0.6508243890400004,0.6990153347436666,0.5264190889589021,-2.3720639,2.7652717,5.1373356,0.837541365,0.8227313649999999,0.8750654235125056,0.94937425658246,0.7683337634321508,0.01620069134507669,7.511230809141671,7.495030117796595,1.002313197497363,0.2856941212058073,1.2213305249158848,0.18251961239363607,-0.0222592679315467,-0.302729753209533
1,lowheight_free_fall,1,DANGER — Lowheight Free Fall,0.0057329970687866804,0.49676680476903723,-4.2438498,4.6812162,8.925066,0.003472134,0.050307701456000005,0.49679988483878446,-0.06059026509833332,0.22837331698859437,-1.06723,1.6002407,2.6674707,0.024580259,0.052112599999999995,0.236274315440886,-0.20371957114019987,0.9523365565079805,-4.5148907,1.3616271,5.876517799999999,-0.5579887649999999,2.0053791,0.973882221075539,0.9708589322730029,0.5554414387364695,0.013511761839927576,6.590675459843925,6.577163698003997,1.0060476978085338,0.020870479591695634,1.1185178846312267,-0.12191729881280218,-0.15778767145523054,0.16420702600174306
2,lowheight_free_fall,1,DANGER — Lowheight Free Fall,0.05463976077966668,0.43686928269276526,-4.4223056,5.1013293,9.5236349,0.035333168,0.022079404750000003,0.4402729535396769,-0.066398924309,0.459825355121573,-6.89604,1.6305263,8.5265663,-0.0055064678,0.027945323,0.4645946344525225,-0.8832323645442334,0.5436449741440581,-4.1487103,4.2604766,8.4091869,-0.9994239,0.06189801999999989,1.0371351250876093,0.967125887491665,0.7416233770685592,0.007921039036125808,9.25730574185894,9.249384702822814,1.000372304440163,0.01112413227173048,1.2187443192364487,-0.7743705181921812,-0.15994978844918184,0.46385441766571295
3,lowheight_free_fall,1,DANGER — Lowheight Free Fall,0.22208068604700004,0.42621795108591276,-3.6039832,2.3231175,5.9271007,0.045122442,0.30892431324999997,0.4806054233391251,-0.28877655563283333,0.7392826030659687,-6.349569,4.3303323,10.679901300000001,-0.151840845,0.5899644642,0.7936817159788662,-0.4196810925748333,0.6842529717230792,-3.0246875,3.402997,6.4276845,-0.482680125,1.0019782338,0.8027043968838535,0.9907240676053084,0.72367977024814,0.02230651342104423,7.15400502200617,7.131698508585126,1.0002110199897873,0.21249606182924774,1.2268849122875416,-0.5616225438695183,0.18659576194038707,-0.149417691534445
4,lowheight_free_fall,1,DANGER — Lowheight Free Fall,-0.14048931432031334,0.3111743049800956,-1.2840317,0.5690017,1.8530334000000002,-0.02620161,0.059737527872000006,0.34141865139156846,-0.04473245343787332,0.11984762560858443,-0.6846375,0.21525699,0.89989449,-0.0014225042,0.02708111445,0.12792359342430515,0.8547470188219999,0.40543920001286693,-0.56655437,1.304727,1.87128137,1.003202,0.009085600000000027,0.9460303436424067,1.0051787489086186,0.13236402497392735,0.5968545649139483,1.6961651511395301,1.0993105862255819,1.0040723318753089,0.006606141333103999,1.0138562779629043,0.5327542060587425,0.7039979305663467,0.11279693442953688
5,lowheight_free_fall,1,DANGER — Lowheight Free Fall,0.048261946718833354,0.3987200623840827,-2.33953,3.6908631,6.0303930999999995,0.0037780486,0.06922853600000001,0.40163030718393045,-0.13672707223924668,0.3605711880521364,-1.6960992,1.088751,2.7848502,-0.011831257500000001,0.102940351225,0.3856240059130724,0.048851193746933363,0.9755751639372945,-4.7127256,3.5943925,8.3071181,0.012336017500000001,1.9965572775,0.9767974916131693,0.9189025909851648,0.647892078580711,0.010859525672294021,5.189585074074829,5.178725548402535,0.9991181287221852,0.2707740751724689,1.1243425266380718,0.22977087295321205,0.0695459741231989,0.11080007145866659
6,lowheight_free_fall,1,DANGER — Lowheight Free Fall,0.023491254953000005,0.4102189256407925,-3.6353853,1.33359,4.9689753,0.008672686,0.067867214,0.41089099042587063,-0.31328670539000003,0.6711752525464554,-3.65813,3.1811018,6.8392318,-0.043692292,0.5872953795,0.7406920948713566,-0.4747326180055999,0.7091726675257374,-3.8328075,2.662683,6.4954905,-0.66031727,1.00345050425,0.8534031467975852,0.9937545249878764,0.6769084579529294,0.017929965969167874,5.750016029355631,5.732086063386463,0.9994989370431409,0.24240841182774375,1.2023947423296946,-0.045475884140775975,0.006226518544706191,-0.1974006448729085
7,lowheight_free_fall,1,DANGER — Lowheight Free Fall,0.08797245050533334,0.3803567007884461,-2.720608,2.6102645,5.3308725,0.0404801875,0.10144137250000002,0.39039770988388856,-0.17362953038769996,0.6238370986702612,-6.21853,3.5766497,9.7951797,-0.0245726115,0.26515172524999997,0.6475491792134265,0.34099724148718,0.9828119850282827,-5.3457556,4.615644,9.9613996,0.7108925749999999,1.06040040975,1.0402877085773432,1.0393358666547168,0.7574363235842042,0.09426395759785346,8.208288054478839,8.114024096880986,1.0057243878923536,0.08101581339820307,1.2860516428198623,-0.03139674595883433,-0.05570693094655175,-0.191400816750675
8,lowheight_free_fall,1,DANGER — Lowheight Free Fall,0.20453381788900002,0.5554691712659531,-2.4381416,5.230227,7.6683686,0.05659425,0.36214967575,0.5919291198168369,-0.11828683026799998,0.6098882923294009,-1.9146142,4.669989,6.5846032,0.032472863500000004,0.22326431749999998,0.6212531716903532,0.5481135470556934,0.6414924866841691,-2.6828735,3.5707455,6.2536190000000005,0.91509847,1.001764181,0.8437660048486266,0.9392011670359702,0.7524478885603593,0.008501709589183089,5.955932374227786,5.9474306646386035,1.005871765691005,0.5413387521680064,1.2034436659689025,-0.29707897268565164,0.020706860752414645,-0.11087911070266464
9,lowheight_free_fall,1,DANGER — Lowheight Free Fall,0.0436298354675,0.5771490288611913,-6.2078233,3.6037843,9.8116076,0.023555445,0.05583329025,0.5787957878719726,-0.10791534637538001,0.6335817846528433,-6.178976,1.7311723,7.9101482999999995,0.0104011055,0.040652263999999994,0.6427064647466992,-0.2648380481866667,0.9381656746186036,-3.9799526,2.0081322,5.988084799999999,-0.36072716000000005,1.76496816,0.9748302543519578,1.047660628296212,0.7750983141533895,0.04314066321739486,8.941657133551686,8.898516470334291,1.0012163913122256,0.025898285424794443,1.3032153270605131,0.18471196400677428,0.1116212555520746,0.1778219653331104
0,medium_running_hand,0,SAFE — Medium Running Hand,0.7506944662183334,1.0386804329998656,-0.34995702,3.485723,3.8356800200000003,0.18098699499999998,1.7494800750000001,1.2815612445402742,0.27882855826333336,0.6496556685316738,-0.974536,1.523048,2.497584,0.45774400000000004,0.65087003,0.706963826909514,0.46018643814233334,0.48131620208852954,-0.707051,1.386469,2.09352,0.5705329800000001,0.78628996625,0.6659105377173827,1.453127125370845,0.6885168682179691,0.30192701629698526,3.5173431843739444,3.2154161680769593,1.0758927741881765,0.9721156252328043,1.6079906468351164,0.03722392984819339,-0.5638900533766276,0.470357665324756
1,medium_running_hand,0,SAFE — Medium Running Hand,1.441310442041,1.1929529519587456,-0.28163698,4.0966988,4.3783357800000005,1.198955,2.0642400100000002,1.8709656693599452,0.22954381586333336,0.7847465440116517,-1.0589601,1.451312,2.5102721,0.221308005,1.5127999925000002,0.8176291957478835,-0.008288680324333324,0.31783696659949384,-1.100379,0.76524496,1.86562396,-0.0033550000000000003,0.3275700025,0.3179450260008587,1.7996383345976195,1.0155889630496338,0.20095768659568616,4.144684129324453,3.943726442728767,1.663488977407897,1.719274349339741,2.066426644529519,0.2585104680835576,-0.2252364652915266,0.3857278228795417
2,medium_running_hand,0,SAFE — Medium Running Hand,1.5603938286099999,1.0570906448397777,-0.748653,4.148915,4.897568,1.766743,1.69946,1.8847465431118187,0.22015469069000002,1.2092445979841702,-1.714344,3.138328,4.852672,0.020984000000000003,1.9589540175,1.2291218758067513,-0.015890092657,0.44962243635205146,-0.992043,1.230309,2.222352,-0.0660629975,0.630618,0.4499031343698359,2.1258672928415243,0.8637772866318658,0.7004583491528958,4.3796738890729765,3.6792155399200808,2.1096888981288506,1.2426487524121712,2.294650942447339,0.39324877986385315,0.04413465963722885,0.556822535439891
3,medium_running_hand,0,SAFE — Medium Running Hand,1.7583428888633337,1.1233863915626705,-0.770613,4.407555,5.178168,1.771135,1.7591179699999997,2.0865681631723536,0.10333562807333334,1.3127701858189273,-1.989088,3.329136,5.318224,-0.12468399699999999,1.8099920375,1.3168309735134465,0.057623853277333326,0.4854134549845939,-1.070611,1.540189,2.6108000000000002,0.0383689985,0.5952379999999999,0.48882177810180255,2.3227810384921166,0.9651142369361846,0.9776803536345824,4.831196404627452,3.8535160509928694,1.9772980706154581,1.472295274312924,2.515304602451844,0.5384484439264592,0.33257030469013926,0.5298942064455079
4,medium_running_hand,0,SAFE — Medium Running Hand,1.7723566337333334,1.6980704789319796,-1.493829,5.470907,6.964736,1.51200705,2.3992520749999997,2.454524676706029,-0.24901176232566666,1.0142609530051256,-2.340448,1.668472,4.00892,-0.198128,1.8113340225,1.044381222814447,0.041392973236666665,0.41717271531308614,-0.961787,1.609973,2.5717600000000003,0.0183610005,0.37283200250000004,0.4192212454481101,2.3483057283579147,1.3329029169158209,0.4618555912150595,5.706792956100125,5.244937364885066,1.995396387617379,2.1224022737334973,2.700216654226342,0.04807359777471073,0.2614177228763866,0.42560852218459155
5,medium_running_hand,0,SAFE — Medium Running Hand,1.9338618548433335,1.352035081212227,-0.70278096,5.852523,6.55530396,2.148359,1.9599301875000001,2.359622964468403,0.024582188433333332,1.4683258328606343,-3.0568318,3.553128,6.6099598,-0.147864,1.35176,1.468531591568274,0.16479841400086667,0.6680671666351573,-1.372683,2.5518131,3.9244961,0.039101001499999996,0.5765720000000001,0.6880932032749111,2.6149774092205296,1.166092181407677,0.28802431431706943,5.915597478365985,5.627573164048916,2.693765955226789,1.534671982142163,2.863193641071771,0.2211041704124445,0.061782969641242455,0.5894973678803219
6,medium_running_hand,0,SAFE — Medium Running Hand,1.072715906684,1.3421525857050385,-0.216245,3.9644508,4.1806958,0.219294995,2.3243440727499998,1.7181655856661768,0.25714021571,1.1324628280977775,-2.2340639,3.01584,5.2499039,0.679052,1.0384640299999999,1.1612894331554908,0.23939897284333336,0.49575538312092193,-0.85881895,1.970117,2.82893595,0.30310899,0.747371995,0.5505318047958856,1.8295920738544218,1.1208765492716355,0.037590353214860976,4.510828960887954,4.4732386076730934,1.287762855367301,1.483209554191463,2.1456400899074413,0.10745144760108405,-0.2731407465183106,0.5829296964285671
0,medium_walking 2,0,SAFE — Medium Walking 2,-0.10778523040166665,0.06001918983645151,-0.28399608,0.016412333,0.300408413,-0.10773557,0.08430248625,0.12336919810619007,0.2665044198966667,0.07659821206481103,0.06413506,0.45153034,0.38739528,0.27088761,0.12548248250000005,0.2772938728424856,0.9623710210666667,0.1366539006879311,0.5188316,1.2651569,0.7463253000000001,0.9769927,0.16961437499999998,0.9720248303218008,1.0097665851582522,0.1315886211544016,0.5989376026067119,1.2984556798546558,0.6995180772479439,1.0192521330048614,0.17205270845563347,1.0183045328974405,0.23009288385599996,-0.13338637530714717,-0.08665980895977957
1,medium_walking 2,0,SAFE — Medium Walking 2,-0.10011110100683333,0.06217602076479651,-0.2759352,0.06190187,0.33783706999999996,-0.0978392255,0.08318590175000001,0.11784774118728282,0.3449733191,0.09416210585952303,0.13388364,0.5189387,0.38505506,0.358019815,0.15342397750000003,0.35759347459198754,0.9433747336666666,0.16751981692343398,0.5478935,1.3311427,0.7832492,0.97285515,0.26084208249999996,0.9581329642501165,1.0169438725176159,0.1600160007790009,0.6100465363967496,1.3722269761151735,0.762180439718424,1.0446488689036402,0.24136036340359612,1.0294561478549877,0.10227434658002407,-0.3800865964031705,-0.05398842880868479
2,medium_walking 2,0,SAFE — Medium Walking 2,-0.07945822699216668,0.06438669992301418,-0.23269413,0.11532991,0.34802404,-0.08525083,0.07886867800000001,0.1022705087682415,0.33512755129666666,0.10556130552187462,0.085350245,0.5318789,0.44652865500000005,0.34343535,0.17068137250000004,0.35135973710939405,0.9465580769333334,0.14136860402733878,0.56838983,1.261287,0.6928971700000001,0.968067625,0.19504365499999987,0.957056568449519,1.016305374041865,0.13035944051464327,0.6510517556971844,1.3013539462670065,0.6503021905698221,1.0264270833351394,0.17717705487790314,1.0246317372781628,-0.1472303697099067,-0.1564190649253369,-0.17458579522768292
3,medium_walking 2,0,SAFE — Medium Walking 2,-0.05890431656239999,0.055588879568880485,-0.2270959,0.11971979,0.34681569,-0.060364651,0.068861442,0.08099285179203736,0.3285687374,0.08433713471998054,0.07291481,0.5082317,0.43531688999999996,0.33339368,0.134254565,0.3392199396990193,0.9535432921999999,0.14685995272563646,0.5356569,1.3752862,0.8396292999999999,0.9707749699999999,0.20045835999999995,0.9647863265066471,1.0171831101260829,0.13334611287635165,0.6447291463655381,1.3938138254492387,0.7490846790837006,1.033717708681404,0.18051949965857894,1.025886282852541,0.07660850475075279,-0.13037545020205354,-0.2994328212388481
4,medium_walking 2,0,SAFE — Medium Walking 2,-0.10414045911102,0.06989389848239269,-0.34426132,0.07239475,0.41665607,-0.09942233,0.08168309125,0.12542086058116905,0.3473147411833334,0.09063247920817007,0.11410625,0.557484,0.44337774999999996,0.35292632999999995,0.1370995775,0.3589453659412045,0.9426107072333334,0.14770071485633096,0.5620727,1.3794773,0.8174046,0.9467071250000001,0.20593035000000004,0.9541123867553528,1.0179296821865864,0.1368275435835098,0.678493408691373,1.4394702241407054,0.7609768154493324,1.0325133565912576,0.1881628090640779,1.027084521623991,0.15725026192080077,-0.2696724346574231,-0.22307911692453716
5,medium_walking 2,0,SAFE — Medium Walking 2,-0.07357237413518666,0.05021239828737133,-0.20201088,0.04109966,0.24311054,-0.075002682,0.07445967525,0.089074009551931,0.36840716409999996,0.08228086691061702,0.16325147,0.5021134,0.33886193000000003,0.387953595,0.14095409999999997,0.3774837474908913,0.9312911434999999,0.1476616957635239,0.58276784,1.3078932,0.72512536,0.945276935,0.20254633999999994,0.9429247957060505,1.0108154619845726,0.133369527882633,0.6468771519138898,1.3344272265879054,0.6875500746740155,1.0330509058378876,0.19701671169708235,1.0195760536393161,-0.024127999895895612,-0.018599953894801496,-0.2409021185271186
6,medium_walking 2,0,SAFE — Medium Walking 2,-0.07332891674066666,0.05107658225474475,-0.20220973,0.08922008,0.29142981,-0.0732666105,0.06864729775,0.08936412750754819,0.33525073350000006,0.08075206472349811,0.11043527,0.46479174,0.35435647000000003,0.337225275,0.13286268500000004,0.34483902080448503,0.9470588615666667,0.13552890738781673,0.63599706,1.2947389,0.65874184,0.95684817,0.18607280000000004,0.9567071506002692,1.0131528578930105,0.12533856592243497,0.6867285025716523,1.342630853830283,0.6559023512586306,1.0290834461475424,0.17974311014711808,1.0208763243235037,0.20382043278144163,-0.1640999730068681,-0.18585844651599134
7,medium_walking 2,0,SAFE — Medium Walking 2,-0.028711130511099997,0.055913428351145045,-0.15265152,0.13755462,0.29020614,-0.035233745,0.06893409485,0.06285412067004077,0.32502960756666666,0.08384915278101093,0.1552059,0.5015933,0.3463874,0.3144805,0.14670910000000004,0.33567085994621976,0.9549949499333333,0.12544725008521812,0.5972529,1.2339535,0.6367006,0.975769025,0.16699889749999997,0.9631990276947506,1.0149980083072303,0.11898309454165021,0.6623353865129998,1.2583361601722822,0.5960007736592824,1.029836216800387,0.17063701035501888,1.0219481071240124,-0.11483004052575582,-0.1277070713148688,-0.09347444403579441
8,medium_walking 2,0,SAFE — Medium Walking 2,-0.09130253753868667,0.05035456102636854,-0.21077536,0.079430796,0.290206156,-0.08999251,0.06949620875000001,0.1042676132706679,0.3464956025666667,0.08273166077705298,0.17467739,0.4786497,0.30397231,0.35144264999999997,0.1464758875,0.3562354983616411,0.9409286832333333,0.15329066727086144,0.6033712,1.3530616,0.7496904,0.97000253,0.23547805999999993,0.9533335279971856,1.013208346474775,0.14152430076683345,0.6998035994285573,1.3767119347457744,0.6769083353172171,1.0388228771310082,0.22261013981543953,1.023044613432713,0.2258959851140711,-0.21932739954448136,-0.16000011999641803
9,medium_walking 2,0,SAFE — Medium Walking 2,-0.08625004722733333,0.07905042773731182,-0.26614594,0.13460255,0.40074849,-0.08295647,0.10258090375000001,0.11699590066395141,0.2676512965666667,0.0688301579885227,0.1268476,0.4410222,0.31417459999999997,0.264211025,0.10734554499999999,0.2763599232930541,0.9745735050666667,0.13096616886178017,0.62723255,1.3022796,0.6750470500000001,0.9860172,0.14107641999999998,0.9833339484449117,1.020352757931822,0.1260505911128434,0.6672233048341439,1.31825703013512,0.651033725300976,1.0353117309899296,0.14658022761053802,1.0281091878487285,0.2052428599228466,-0.10799393654928426,-0.057357068612361416
0,medium_walking,0,SAFE — Medium Walking,0.478606812555,0.5553096713136406,-0.166957,1.9904909,2.1574478999999998,0.359839,1.036633989,0.7330984327350049,0.003889361320000025,0.38780350798012214,-1.34444,0.52948004,1.8739200400000002,0.133712,0.5860880025,0.38782301109290324,0.46610425502999997,0.4739941277940686,-0.446947,1.126853,1.5738,0.6000570199999999,0.93256800025,0.6647733521587122,1.03093133582839,0.25873575431143786,0.48850080465235673,2.0468755125531573,1.5583747079008006,0.9931697091382172,0.16904654967167332,1.0629033868381537,-0.5358446314205161,-0.7135709272579992,0.6741477106084032
1,medium_walking,0,SAFE — Medium Walking,0.20508118822866667,0.2800767345896454,-0.743773,1.420507,2.1642799999999998,0.151462995,0.295362005,0.3471329299039209,-1.0201428554333332,0.2975066267262854,-2.223328,-0.305488,1.91784,-1.02504405,0.385764,1.0626389972317636,-0.025559000050000003,0.35114881888293553,-1.865563,0.618357,2.4839200000000003,0.055937002,0.313784,0.352077769088644,1.1216297182746764,0.3400124115836293,0.5080379044476312,2.353053975265761,1.8450160708181298,1.0931085152945264,0.46436064694454404,1.172033133041829,-0.4287952144229758,-0.24240947828653422,-0.19650472560555604
2,medium_walking,0,SAFE — Medium Walking,0.12286945312266667,0.22238415319799465,-0.35776502,0.934947,1.29271202,0.050935,0.20544800074999997,0.25407009683206,-1.0192010133666665,0.24959763998766746,-1.853424,-0.554856,1.298568,-0.989908,0.35916800000000015,1.0493186777786114,0.012521265987200002,0.2576064600369975,-1.6732911,0.871141,2.5444321,0.037881,0.17775400000000002,0.25791058596869465,1.070468524036891,0.2936601965542848,0.5560247204306658,2.0315517589159424,1.4755270384852768,1.0170306564911815,0.38941834435756684,1.1100176449021075,-0.5764472163162876,-0.15201526679597185,-0.09768197453254558
3,medium_walking,0,SAFE — Medium Walking,0.18072185397766669,0.32428422848459226,-0.813557,2.332579,3.146136,0.122670998,0.24155998699999998,0.3712420360748124,-1.0399946938,0.2793373768505734,-1.9480959,-0.407968,1.5401278999999999,-1.037,0.39357203250000006,1.0768557625039274,-0.03853166741313334,0.5210875630277905,-3.450587,1.7724769,5.2230639,0.045933,0.2468059925,0.5225102273983524,1.1593573744236372,0.4757587610252654,0.41379422726036186,4.598103203648958,4.184308976388596,1.103506139469059,0.45893594257945103,1.2531783274230228,-0.5676549159452433,-0.5893386759211109,0.09941914331273846
4,medium_walking,0,SAFE — Medium Walking,0.11227660088713333,0.27313731093115823,-0.862357,2.053931,2.9162879999999998,0.07631099999999999,0.181536001,0.29531343641878677,-1.0310154937666667,0.2739146320275835,-1.852936,-0.447984,1.404952,-0.9830760000000001,0.312686,1.0667812212566032,0.019943745152866666,0.5947337491918799,-4.016179,1.1083089,5.1244879,0.044468999999999995,0.261445995,0.5950680510652143,1.1527968007220997,0.5003975633420361,0.4632675993872224,4.874426168256733,4.41115856886951,0.9975354585011982,0.407689005707502,1.2567172256135248,-0.552548832621594,-0.5608010902693267,0.04092668828533705
5,medium_walking,0,SAFE — Medium Walking,0.15562238672066667,0.21429738810452845,-0.548573,1.117947,1.66652,0.140727,0.19947,0.2648427793938502,-1.0315571777666666,0.1735033851178066,-1.633824,-0.51093596,1.1228880399999999,-1.0421239999999998,0.2298479900000001,1.0460466699193054,-0.024002282432333336,0.4196685366063939,-1.9856111,0.758413,2.7440241,0.058865001,0.2551020025,0.4203543626267172,1.123022289182169,0.282619995091788,0.6357068430079399,2.528651807024842,1.8929449640169023,1.0895780046784191,0.26847128303599443,1.1580384810642699,-0.36520571260999435,-0.39195133170003066,0.08414435829575549
6,medium_walking,0,SAFE — Medium Walking,0.14609174683,0.2727672655998804,-0.29188502,1.075979,1.36786402,0.103395,0.2788919875,0.3094265335660091,-1.0286129093666665,0.2885410887900934,-2.0227602,-0.42455998,1.59820022,-0.9991799800000001,0.4139459499999999,1.0683166558824828,-0.005381826420133332,0.2825286634959249,-1.8426269,0.671549,2.5141758999999997,0.0354409985,0.17592400375,0.28257991746125555,1.0919842187055369,0.35279899767583806,0.4435370283058907,2.5567741406612354,2.113237112355345,1.0309976852623637,0.47262728593017145,1.1475611821001168,-0.623126529367016,-0.36437813289814874,0.004325166053549601
7,medium_walking,0,SAFE — Medium Walking,0.15502052022333332,0.2717052256231384,-0.339221,1.7225789,2.0617999,0.069235,0.33842800024999997,0.3128179843315174,-1.0344607741333334,0.24337760736494454,-1.81048,-0.501176,1.309304,-0.986248,0.3322060550000001,1.0627049228206389,-0.014658707592333335,0.3220861898239173,-3.232451,0.637389,3.86984,0.0476410015,0.18519600074999998,0.3224195890195973,1.1013962385685987,0.34362415712368427,0.5158494782182104,3.9764461147876027,3.4605966365693925,1.0189739257623578,0.40340245855114576,1.1537552754774385,-0.6053418417452923,-0.46280264628313367,0.03306263383672734
8,medium_walking,0,SAFE — Medium Walking,0.14799820047,0.25526833223281803,-0.621285,1.9621869,2.5834719,0.119499,0.1632360025,0.29506844762407697,-1.0469259201333334,0.2587424119324758,-1.8451279,-0.46604,1.3790879,-1.019676,0.31049000000000015,1.0784254809580778,0.015613560148,0.6333622774614749,-3.806339,1.8695891,5.6759281,0.0510570015,0.2848699985,0.6335546999049738,1.1916803625487296,0.4809951954545431,0.5449043446642723,4.426864260701,3.8819599160367275,1.0681607629251233,0.4221714166729489,1.2850908390205829,-0.4826503246268879,-0.4918776186235352,-0.0794118660671165
9,medium_walking,0,SAFE — Medium Walking,0.12246929372533333,0.30563607844014046,-1.286429,0.918355,2.204784,0.084851,0.326228,0.32925998899023495,-1.0302721077333334,0.29108165355017834,-1.9915279,-0.38112798,1.6103999199999999,-0.99918,0.329278045,1.0706022347290292,-0.011055638946000004,0.48455791582278745,-2.450675,1.230797,3.681472,0.080093,0.20910800000000002,0.4846840217492504,1.1528065030476338,0.4006957110161706,0.40049007397756115,2.8006719024209175,2.4001818284433565,1.0616289414236644,0.44112359377773047,1.2204588834924628,-0.45569226292083975,-0.029073362729823752,-0.2273615366008157
10,medium_walking,0,SAFE — Medium Walking,0.135020653298,0.2370848083667726,-0.313845,1.105259,1.419104,0.08558299999999999,0.26217800750000003,0.272836550292163,-1.0237752002666665,0.20625739494238177,-1.679208,-0.638792,1.040416,-0.9889320349999999,0.2696198799999999,1.0443456198258654,-0.0083065729378,0.27751417539575934,-2.0612512,0.612501,2.6737522,0.027145000500000002,0.184952,0.27763846401311054,1.082649496999184,0.26467100364749496,0.652179601478694,2.3180715932944005,1.6658919918157065,1.015544098815667,0.31749784803559356,1.11453159377577,-0.5433743651561648,-0.3290870152927293,-0.0719425930993838
11,medium_walking,0,SAFE — Medium Walking,0.14108486688833335,0.16578597504867812,-0.195261,0.91347504,1.10873604,0.13560301,0.1140700075,0.21769228095580156,-0.3644270154319999,0.6133921982234636,-1.402024,0.42212,1.824144,-0.19056399499999999,1.1842540225,0.7134823322396203,0.5933095861796667,0.5327023998435827,-3.003579,1.7734531,4.7770321000000004,0.84259298,0.8004419575,0.7973632245418643,1.0596091078921828,0.2635595149668474,0.31811491227227934,3.244183750133892,2.9260688378616124,1.014438830181219,0.17580630332088587,1.0918951778708557,-0.07734133039024628,0.019900759875711625,0.7205951431797344
12,medium_walking,0,SAFE — Medium Walking,0.12528342660666666,0.07594587462776757,0.008723,0.289323,0.2806,0.097539,0.15457400975000002,0.1465049925950806,0.37638138723333336,0.04506326579285001,0.243024,0.47726402,0.23424002000000002,0.36136400999999996,0.07929998999999999,0.3790694482276374,0.9153017486333332,0.03505600612982405,0.77012503,1.004853,0.23472797,0.912133,0.043432000000000026,0.9159728241694793,1.0017299520592056,0.02647030788193166,0.8872749291273816,1.0850505213006445,0.1977755921732629,1.0027555444943275,0.026455477860864662,1.0020796246066987,-0.6823627404475322,-0.00422490275917607,-0.4089050386284901
0,medium_walking_hand,0,SAFE — Medium Walking Hand,0.6851251597033335,0.49327096591760644,0.002867,1.859707,1.85684,0.571386985,0.9251260000000001,0.8442231519425456,-0.10984229288666668,0.3709985713323374,-0.88084006,0.636352,1.5171920600000002,-0.043676,0.562542,0.38691765175194026,0.47660764076666673,0.38949534713462364,-0.157563,1.124413,1.2819760000000002,0.440237,0.737368,0.6155172367015314,1.0642073447032288,0.3297608158490557,0.273243310597387,2.0508290157148643,1.7775857051174773,1.0270691196353865,0.3886835087270162,1.114127222623041,-0.7445476664120922,-0.6533857906618612,0.7453393840043225
1,medium_walking_hand,0,SAFE — Medium Walking Hand,1.0217394301666665,0.32737130742268133,0.343003,1.5776429,1.2346399000000001,1.0957430000000001,0.5036159899999999,1.0729042063860783,-0.4300613842666667,0.1634590777051895,-0.7198,-0.107360005,0.612439995,-0.44530000999999997,0.25315001499999995,0.4600778894074271,0.06222406686366667,0.11799109076293929,-0.199043,0.569557,0.7686,0.045689,0.14164200000000002,0.13339314823664009,1.1362690937502877,0.2991343828230311,0.46847015888101134,1.601712468881753,1.1332423100007416,1.1589766721109127,0.4324292094214518,1.1749846094307004,0.10038545838937134,0.20632682390881535,-0.03774802145182125
2,medium_walking_hand,0,SAFE — Medium Walking Hand,1.0687143073999998,0.326586091204065,0.337147,1.608875,1.271728,1.1533270500000001,0.44127399999999983,1.1175011166926911,-0.4479449602866667,0.18664787202478017,-0.920856,-0.117607996,0.803248004,-0.433588,0.280721995,0.4852752987507216,0.04930020029399999,0.16070625893032356,-0.376187,0.561749,0.9379360000000001,0.030561000499999998,0.1984939895,0.16809821952777704,1.1968713028002844,0.28294338184267925,0.5406301191628154,1.6774738040907347,1.136843684927919,1.2339944004539234,0.3305333626295248,1.2298609160370217,0.21044691447813726,0.16112657572585637,-0.03875314707596219
3,medium_walking_hand,0,SAFE — Medium Walking Hand,0.9291609477666666,0.25428477898037677,0.495259,1.443931,0.9486720000000001,0.9839910000000001,0.42638995,0.9633279896669406,-0.4354505341,0.14328737337080283,-0.87205607,-0.199592,0.67246407,-0.417972,0.17677800000000005,0.4584195011291286,0.0436084938974,0.1450707105503477,-0.259067,0.39338902,0.65245602,0.032756999999999994,0.21874600000000002,0.1514833713632699,1.0519729505183697,0.23334390471680674,0.6321605318634187,1.5696539548172967,0.937493422953878,1.086623210749173,0.32820706600476257,1.0775418629876108,0.12528836393360088,0.08984390259549062,-0.16234321668429727
4,medium_walking_hand,0,SAFE — Medium Walking Hand,0.9756039044333332,0.2546722580057543,0.49281898,1.390251,0.8974320199999999,1.01180705,0.4312699324999999,1.008296056395796,-0.49353229396666676,0.15416186805238707,-0.882792,-0.168848,0.713944,-0.50068796,0.19373602250000005,0.5170493271917118,0.05163284017500001,0.1802931678731268,-0.288835,0.49245298,0.78128798,0.039101,0.224602001,0.18754086638987402,1.1263752967087408,0.22461347159793665,0.6691687043743154,1.5533051787735113,0.8841364743991958,1.1233452178665986,0.3556858520764923,1.1485523586928812,0.2707483509908139,0.15717190663922131,-0.2464039333134504
